timestamp, userID, result, date
2020-12-03T19:20:21.125,475274, result: movie  4003 not found  50 ,20201204
2020-12-03T19:20:21.162,64429, result: movie  2662 not found  87 ,20201204
2020-12-03T19:20:21.242,700677, result: movie  9066 not found  166 ,20201204
2020-12-03T19:20:21.242,358915, result: movie [9705 not found  165 ,20201204
2020-12-03T19:20:21.242,255250, result: movie [9710 not found  166 ,20201204
2020-12-03T19:20:21.242,843202, result: movie  1877 not found  167 ,20201204
2020-12-03T19:20:21.242,888345, result: movie  3856 not found  165 ,20201204
2020-12-03T19:20:22.092,39401, result: movie  4882 not found  13 ,20201204
2020-12-03T19:20:22.130,26521, result: movie [7876 not found  50 ,20201204
2020-12-03T19:20:22.130,307732, result: movie  7040 not found  49 ,20201204
2020-12-03T19:20:22.131,795141, result: movie  8543 not found  49 ,20201204
2020-12-03T19:20:22.183,116115, result: movie [7652 not found  101 ,20201204
2020-12-03T19:20:22.194,692772, result: movie  4042 not found  114 ,20201204
2020-12-03T19:20:22.202,478431, result: movie [9907 not found  118 ,20201204
2020-12-03T19:20:22.202,295754, result: movie  9679 not found  119 ,20201204
2020-12-03T19:20:22.214,6767, result: movie  6426 not found  131 ,20201204
2020-12-03T19:20:22.214,510315, result: movie  1200 not found  131 ,20201204
2020-12-03T19:20:23.102,651608, result: movie [9987 not found  17 ,20201204
2020-12-03T19:20:23.115,53396, result: movie [9757 not found  30 ,20201204
2020-12-03T19:20:23.115,836474, result: movie  1025 not found  29 ,20201204
2020-12-03T19:20:23.118,633434, result: movie  299 not found  33 ,20201204
2020-12-03T19:20:23.121,932664, result: movie [9069 not found  34 ,20201204
2020-12-03T19:20:23.121,144808, result: movie [9854 not found  34 ,20201204
2020-12-03T19:20:24.140,221035, result: movie  349 not found  50 ,20201204
2020-12-03T19:20:24.143,473322, result: movie  841 not found  51 ,20201204
2020-12-03T19:20:24.175,662211, result: movie [9461 not found  84 ,20201204
2020-12-03T19:20:24.175,867272, result: movie  3806 not found  83 ,20201204
2020-12-03T19:20:24.178,782367, result: movie  9625 not found  86 ,20201204
2020-12-03T19:20:24.178,58426, result: movie  4452 not found  86 ,20201204
2020-12-03T19:20:24.178,953533, result: movie  7810 not found  86 ,20201204
2020-12-03T19:20:24.178,877768, result: movie  2988 not found  86 ,20201204
2020-12-03T19:20:25.131,141133, result: movie  6668 not found  38 ,20201204
2020-12-03T19:20:25.216,236047, result: movie  687 not found  120 ,20201204
2020-12-03T19:20:25.227,502393, result: movie  8986 not found  131 ,20201204
2020-12-03T19:20:25.230,854351, result: movie  2607 not found  135 ,20201204
2020-12-03T19:20:25.235,599770, result: movie  6903 not found  141 ,20201204
2020-12-03T19:20:25.238,624478, result: movie [7694 not found  143 ,20201204
2020-12-03T19:20:25.243,350254, result: movie  5680 not found  147 ,20201204
2020-12-03T19:20:26.144,775101, result: movie  6656 not found  44 ,20201204
2020-12-03T19:20:26.144,800907, result: movie  8001 not found  46 ,20201204
2020-12-03T19:20:26.148,392876, result: movie  651 not found  49 ,20201204
2020-12-03T19:20:26.148,286320, result: movie  7196 not found  50 ,20201204
2020-12-03T19:20:26.172,104380, result: movie  5287 not found  73 ,20201204
2020-12-03T19:20:27.045,450927, result: movie  9908 not found  43 ,20201204
2020-12-03T19:20:27.049,978531, result: movie  6612 not found  45 ,20201204
2020-12-03T19:20:27.069,307228, result: movie  3041 not found  66 ,20201204
2020-12-03T19:20:27.069,938022, result: movie  7987 not found  67 ,20201204
2020-12-03T19:20:27.105,695433, result: movie  2043 not found  101 ,20201204
2020-12-03T19:20:28.036,12651, result: movie [9188 not found  30 ,20201204
2020-12-03T19:20:28.073,44032, result: movie  5867 not found  66 ,20201204
2020-12-03T19:20:28.073,607636, result: movie  4858 not found  65 ,20201204
2020-12-03T19:20:28.073,863751, result: movie  5673 not found  66 ,20201204
2020-12-03T19:20:28.078,64132, result: movie  6202 not found  70 ,20201204
2020-12-03T19:20:28.078,366327, result: movie  6175 not found  71 ,20201204
2020-12-03T19:20:28.078,350633, result: movie  9712 not found  71 ,20201204
2020-12-03T19:20:29.039,846842, result: movie  9333 not found  29 ,20201204
2020-12-03T19:20:29.079,367281, result: movie  4700 not found  68 ,20201204
2020-12-03T19:20:29.089,554989, result: movie  9296 not found  79 ,20201204
2020-12-03T19:20:29.131,38892, result: movie  6170 not found  120 ,20201204
2020-12-03T19:20:29.131,164366, result: movie  8779 not found  118 ,20201204
2020-12-03T19:20:29.131,873244, result: movie  3689 not found  121 ,20201204
2020-12-03T19:20:29.131,529869, result: movie  3668 not found  121 ,20201204
2020-12-03T19:20:29.131,440280, result: movie  3645 not found  121 ,20201204
2020-12-03T19:20:29.150,149353, result: movie  1782 not found  138 ,20201204
2020-12-03T19:20:29.155,703648, result: movie  6047 not found  145 ,20201204
2020-12-03T19:20:29.170,234068, result: movie  8674 not found  158 ,20201204
2020-12-03T19:20:29.205,161938, result: movie  2401 not found  195 ,20201204
2020-12-03T19:20:29.219,264695, result: movie [9430 not found  208 ,20201204
2020-12-03T19:20:30.061,371979, result: movie  5084 not found  44 ,20201204
2020-12-03T19:20:30.061,358770, result: movie  1101 not found  43 ,20201204
2020-12-03T19:20:30.061,472674, result: movie  4454 not found  45 ,20201204
2020-12-03T19:20:30.076,160909, result: movie  9749 not found  58 ,20201204
2020-12-03T19:20:31.030,185717, result: movie  7572 not found  10 ,20201204
2020-12-03T19:20:31.057,648470, result: movie  6873 not found  37 ,20201204
2020-12-03T19:20:31.070,116263, result: movie  4584 not found  49 ,20201204
2020-12-03T19:20:31.070,311642, result: movie [9904 not found  50 ,20201204
2020-12-03T19:20:31.071,656144, result: movie  8096 not found  51 ,20201204
2020-12-03T19:20:31.071,564446, result: movie  5947 not found  49 ,20201204
2020-12-03T19:20:31.071,14248, result: movie  7834 not found  49 ,20201204
2020-12-03T19:20:32.060,303826, result: movie  5454 not found  35 ,20201204
2020-12-03T19:20:32.104,711363, result: movie  426 not found  79 ,20201204
2020-12-03T19:20:32.104,865328, result: movie  4613 not found  77 ,20201204
2020-12-03T19:20:32.104,957870, result: movie  9590 not found  77 ,20201204
2020-12-03T19:20:32.104,519991, result: movie [9533 not found  78 ,20201204
2020-12-03T19:20:32.209,133673, result: movie  3989 not found  184 ,20201204
2020-12-03T19:20:32.210,588201, result: movie  2593 not found  183 ,20201204
2020-12-03T19:20:33.037,92368, result: movie  4471 not found  8 ,20201204
2020-12-03T19:20:33.053,377931, result: movie  1958 not found  22 ,20201204
2020-12-03T19:20:33.163,737832, result: movie  2775 not found  132 ,20201204
